project_ID,latitude,longitude,precision_code,geoname_ID,geoname
8722612410004,-15.385957,35.318801,2,923295,Zomba
8722612410004,-13.9833333,33.7833333,1,927967,Lilongwe
8722612410129,,,6,927384,Republic of Malawi
8722612410136,,,8,927384,Republic of Malawi
8722612410143,-13.9833333,33.7833333,1,927967,Lilongwe
8722612410152,,,8,927384,Republic of Malawi
8722612410152,,,6,927384,Republic of Malawi
8722612410163,,,6,927384,Republic of Malawi
8722612410169,-13.983333,33.783333,1,927967,Lilongwe
8722612410189,,,6,927384,Republic of Malawi
8722612410192,-14.262731,34.18559,3,930023,Dedza District
8722612410192,-14.75,34.75,3,925072,Ntcheu District
8722612410192,-14.75,34.75,3,925072,Ntcheu District
8722612410192,-13.433333,33.85,1,926240,Mpando
8722612410192,-14.3,34.35,1,928537,Kasumbu
8722612410192,-14.262731,34.18559,3,930023,Dedza District
8722612410197,-15.430074,35.418291,3,923292,Zomba District
8722612410197,-10.802922,33.805243,3,924100,Rumphi District
8722612410197,-12.804172,34.082977,3,924703,Nkhotakota District
8722612410197,-14.75,34.75,3,925072,Ntcheu District
8722612410197,-15.934395,35.499904,3,925788,Mulanje District
8722612410197,-14.945831,35.573667,3,927642,Machinga District
8722612410197,-10.111532,33.881507,3,928657,Karonga District
8722612410197,-14.262731,34.18559,3,930023,Dedza District
8722612410197,-16.1666667,34.75,3,931067,Chikwawa District
8722612410197,-15.048394,35.059102,3,1105840,Balaka District
8722612410267,-15.786823,35.013868,1,931755,Blantyre
8722612410286,,,6,927384,Republic of Malawi
8722612410287,-14.01962,33.68407,3,927964,Lilongwe District
8722612410373,,,8,927384,Republic of Malawi
8722612410387,,,6,927384,Republic of Malawi
8722612410387,,,6,927384,Republic of Malawi
8722612410391,,,6,927384,Republic of Malawi
8722612410391,,,6,927384,Republic of Malawi
8722612410450,,,6,927384,Republic of Malawi
8722612410451,,,8,927384,Republic of Malawi
8722612410537,,,8,927384,Republic of Malawi
8722612410538,-15.430074,35.418291,3,923292,Zomba District
8722612410538,-15.934395,35.499904,3,925788,Mulanje District
8722612410538,-14.945831,35.573667,3,927642,Machinga District
8722612410538,-16.105828,35.150601,3,930283,Thyolo District
8722612410538,-15.752677,35.215762,3,930579,Chiradzulu District
8722612410538,-15.048394,35.059102,3,1105840,Balaka District
8722612410538,-16.75,35.1666667,3,924567,Nsanje District
8722612410538,-16.1666667,34.75,3,931067,Chikwawa District
8722612410539,,,6,927384,Republic of Malawi
8722612410555,-15.786823,35.013868,1,931755,Blantyre
8722612410555,-14.983333,34.95,1,931865,Balaka
8722612410555,-13.516667,33.716667,1,926087,Mponela
8722612410555,-13.983333,33.783333,1,927967,Lilongwe
8722612410555,-14.466667,35.266667,1,927246,Mangochi
8722612410555,-11.9,33.6,1,925498,Mzimba
8722612410555,-12.566667,34.15,1,929951,Dwangwa
8722612410555,-9.933333,33.933333,1,235715,Karonga
8722612410555,-13.8,32.9,1,926747,Mchinji
8722612410555,-15.385957,35.318801,1,923295,Zomba
8722612410555,-14.816667,34.633333,1,924492,Ntcheu
8722612410555,-16.970071,35.214553,1,924958,Ngabu
8722612410555,-13.033333,33.483333,1,928534,Kasungu
8722612410555,-16.025439,35.504015,1,925789,Mulanje
8722612410555,-11.60667,34.29794,1,924732,Nkhata Bay
8722612410555,-11.016667,33.866667,1,924102,Rumphi
8722612410555,-14.366667,34.333333,1,930025,Dedza
8722612410555,-14.866667,35.466667,1,927835,Liwonde
8722612410555,-15.609587,34.522371,1,925596,Mwanza
8722612410555,-12.92493,34.29434,1,924705,Nkhotakota
8722612410555,-13.783333,34.433333,1,924055,Salima
8722612410555,,,6,927384,Republic of Malawi
8722612410555,-14.01913,33.7825,2,7840041,"Falls Estate, Lilongwe"
8722612410555,-13.98632,33.79923,1,7840042,"Kawale, Lilongwe"
8722612410555,-11.46555674,34.02070999,1,925475,Mzuzu
8722612410555,-15.77928,34.98236,1,7840044,Chilomoni
8722612410555,-15.82263,35.10059,1,7840046,Bangwe
8722612410555,-15.76968,35.04157,1,7839209,Ndirande
8722612410555,-15.91667,35.06667,1,7840048,Bvumbwe
8722612410555,-15.65271,35.01954,1,7840049,Lunzu
8722612410555,-9.70237,33.26969,1,235751,Chitipa
8722612410555,-15.81863,35.01541,1,7840040,Zingwangwa
8722612410555,,,6,927384,Republic of Malawi
8722612410556,,,8,927384,Republic of Malawi
8722612410561,,,8,927384,Republic of Malawi
8722612410561,-13.9833333,33.7833333,1,927967,Lilongwe
8722612410563,-13.983333,33.783333,1,927967,Lilongwe
8722612410565,-14.01962,33.68407,3,927964,Lilongwe District
8722612410565,-13,33.4166667,3,928531,Kasungu District
8722612410565,-9.927265,33.425412,3,235749,Chitipa District
8722612410565,-10.802922,33.805243,3,924100,Rumphi District
8722612410565,-12.804172,34.082977,3,924703,Nkhotakota District
8722612410565,-11.854277,33.607776,3,925496,Mzimba District
8722612410565,-10.111532,33.881507,3,928657,Karonga District
8722612410565,-10.8,33.8,5,924312,Nyika National Park
8722612410565,-11.0113,33.48221,5,7860992,Vwaza Marsh Wildlife Reserve
8722612410565,-13.316667,34.05,2,924489,Ntchisi Forest Reserve
8722612410565,-12.9,34.1,5,924702,Nkhota Kota Game Reserve
8722612410613,,,6,927384,Republic of Malawi
8722612410614,,,8,927384,Republic of Malawi
8722612410615,-15.96307,35.61691,5,925787,Mulanje Forest Reserve
8722612410615,-15.934395,35.499904,3,925788,Mulanje District
8722612410615,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612410616,-12.804172,34.082977,3,924703,Nkhotakota District
8722612410616,,,6,927384,Republic of Malawi
8722612410617,,,6,927384,Republic of Malawi
8722612410617,-14.262731,34.18559,3,930023,Dedza District
8722612410618,-16.970071,35.214553,2,924958,Ngabu
8722612410618,-17.100037,35.222354,3,925046,Ndamera
8722612410618,-16.75,35.1666667,3,924567,Nsanje District
8722612410619,,,6,927384,Republic of Malawi
8722612410752,,,6,927384,Republic of Malawi
8722612510010,,,6,927384,Republic of Malawi
8722612510020,,,6,927384,Republic of Malawi
8722612510020,,,6,927384,Republic of Malawi
8722612510025,,,6,927384,Republic of Malawi
8722612510037,,,6,927384,Republic of Malawi
8722612510046,,,6,927384,Republic of Malawi
8722612510046,,,6,927384,Republic of Malawi
8722612510058,-16.75,35.1666667,3,924567,Nsanje District
8722612510058,-13,33.4166667,3,928531,Kasungu District
8722612510058,-16.1666667,34.75,3,931067,Chikwawa District
8722612510058,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612510058,,,8,927384,Republic of Malawi
8722612510058,-15.430074,35.418291,3,923292,Zomba District
8722612510058,-13.719594,34.401842,3,924053,Salima District
8722612510058,-14.392955,35.346577,3,927245,Mangochi District
8722612510058,-15.048394,35.059102,3,1105840,Balaka District
8722612510058,-15.430074,35.418291,3,923292,Zomba District
8722612510058,-13.719594,34.401842,3,924053,Salima District
8722612510058,-16.75,35.166667,3,924567,Nsanje District
8722612510058,-14.392955,35.346577,3,927245,Mangochi District
8722612510058,-13,33.416667,3,928531,Kasungu District
8722612510058,-16.166667,34.75,3,931067,Chikwawa District
8722612510058,-15.048394,35.059102,3,1105840,Balaka District
8722612510058,-15.666667,35.666667,3,1105842,Phalombe District
8722612510078,,,8,927384,Republic of Malawi
8722612510081,-15.430074,35.418291,3,923292,Zomba District
8722612510081,-14.392955,35.346577,3,927245,Mangochi District
8722612510081,-13.5,34,4,931597,Central Region
8722612510081,-15.430074,35.418291,3,923292,Zomba District
8722612510081,-14.392955,35.346577,3,927245,Mangochi District
8722612510081,-15.430074,35.418291,3,923292,Zomba District
8722612510081,-14.392955,35.346577,3,927245,Mangochi District
8722612510084,-13,33.4166667,3,928531,Kasungu District
8722612510084,-16.1666667,34.75,3,931067,Chikwawa District
8722612510084,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612510084,-13.719594,34.401842,3,924053,Salima District
8722612510084,-12.804172,34.082977,3,924703,Nkhotakota District
8722612510084,-14.392955,35.346577,3,927245,Mangochi District
8722612510084,-10.111532,33.881507,3,928657,Karonga District
8722612510084,-15.048394,35.059102,3,1105840,Balaka District
8722612510086,,,6,927384,Republic of Malawi
8722612510134,,,8,927384,Republic of Malawi
8722612510134,,,8,927384,Republic of Malawi
8722612510147,,,6,927384,Republic of Malawi
8722612510154,,,6,927384,Republic of Malawi
8722612510158,,,8,927384,Republic of Malawi
8722612510184,,,6,927384,Republic of Malawi
8722612510195,-15.398052,34.65343,1,924963,Neno
8722612510195,,,6,927384,Republic of Malawi
8722612510195,-15.450508,34.700342,3,7628385,Neno District
8722612510201,-15.934395,35.499904,3,925788,Mulanje District
8722612510201,-15.666667,35.666667,3,1105842,Phalombe District
8722612510205,,,6,927384,Republic of Malawi
8722612510205,,,8,927384,Republic of Malawi
8722612510218,-13,33.4166667,3,928531,Kasungu District
8722612510218,-14.019624,33.68407,3,927964,Lilongwe District
8722612510218,-14.262731,34.18559,3,930023,Dedza District
8722612510218,-13.719594,34.401842,3,924053,Salima District
8722612510218,-14.75,34.75,3,925072,Ntcheu District
8722612510218,-14.392955,35.346577,3,927245,Mangochi District
8722612510218,-15.430074,35.418291,3,923292,Zomba District
8722612510218,-15.752677,35.215762,3,930579,Chiradzulu District
8722612510218,-16.105828,35.150601,3,930283,Thyolo District
8722612510218,-15.934395,35.499904,3,925788,Mulanje District
8722612510218,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612510218,-16.1666667,34.75,3,931067,Chikwawa District
8722612510218,-16.75,35.1666667,3,924567,Nsanje District
8722612510405,-14.019624,33.68407,3,927964,Lilongwe District
8722612510405,-13.9833333,33.7833333,1,927967,Lilongwe
8722612510405,-14.4666667,35.2666667,1,927246,Mangochi
8722612510405,-14.392955,35.346577,3,927245,Mangochi District
8722612510405,-15.0666667,35.2166667,1,927834,Liwonde
8722612510405,-14.945831,35.573667,3,927642,Machinga District
8722612510405,-14.066667,33.4,1,924546,Nsipo
8722612510406,-15.75268,35.21576,3,930579,Chiradzulu District
8722612510406,-15.43007,35.41829,3,923292,Zomba District
8722612510406,-14.81667,34.63333,1,924492,Ntcheu
8722612510406,-15.17082,34.61262,1,923588,Tsangano Mission
8722612510406,-15.39805,34.65343,1,924963,Neno
8722612510406,-15.60959,34.52237,1,925596,Mwanza
8722612510406,-15.38596,35.3188,1,923295,Zomba
8722612510406,-15.78682,35.01387,1,931755,Blantyre
8722612510407,-12.566667,34.15,1,929951,Dwangwa
8722612510407,-13.9833333,33.7833333,1,927967,Lilongwe
8722612510407,-12.804172,34.082977,3,924703,Nkhotakota District
8722612510407,-15.450508,34.700342,3,7628385,Neno District
8722612510407,-15.647316,34.939562,3,931754,Blantyre District
8722612510407,-16.1666667,34.75,3,931067,Chikwawa District
8722612510407,-16.75,35.1666667,3,924567,Nsanje District
8722612510452,,,8,927384,Republic of Malawi
8722612510514,-16.75,35.1666667,3,924567,Nsanje District
8722612510514,-16.1666667,34.75,3,931067,Chikwawa District
8722612510514,-15.6666667,35.6666667,3,1105842,Phalombe District
8722612510514,-15.430074,35.418291,3,923292,Zomba District
8722612510514,-15.633374,34.516816,3,925595,Mwanza District
8722612510514,-15.934395,35.499904,3,925788,Mulanje District
8722612510514,-14.945831,35.573667,3,927642,Machinga District
8722612510514,-16.105828,35.150601,3,930283,Thyolo District
8722612510514,-15.752677,35.215762,3,930579,Chiradzulu District
8722612510514,-15.647316,34.939562,3,931754,Blantyre District
8722612510514,-15.450508,34.700342,3,7628385,Neno District
8722612510515,-14.019624,33.68407,3,927964,Lilongwe District
8722612510515,-14.262731,34.18559,3,930023,Dedza District
8722612510515,-14.75,34.75,3,925072,Ntcheu District
8722612610436,-14.019624,33.68407,3,927964,Lilongwe District
8722612610436,,,8,927384,Republic of Malawi
8722612610444,-14.019624,33.68407,3,927964,Lilongwe District
8722612610444,,,8,927384,Republic of Malawi
8722612610446,-13.983333,33.716667,1,924811,Njewa
8722612610448,-15.633374,34.516816,3,925595,Mwanza District
8722612610449,-12.804172,34.082977,3,924703,Nkhotakota District
8722612610455,,,8,927384,Republic of Malawi
8722612610455,-15.63337,34.51682,3,925595,Mwanza District
8722612610455,-15.430074,35.418291,3,923292,Zomba District
8722612610455,-13.719594,34.401842,3,924053,Salima District
8722612610455,-16.75,35.166667,3,924567,Nsanje District
8722612610455,-14.75,34.75,3,925072,Ntcheu District
8722612610455,-11.854277,33.607776,3,925496,Mzimba District
8722612610455,-15.934395,35.499904,3,925788,Mulanje District
8722612610455,-14.392955,35.346577,3,927245,Mangochi District
8722612610455,-14.945831,35.573667,3,927642,Machinga District
8722612610455,-13,33.416667,3,928531,Kasungu District
8722612610455,-16.105828,35.150601,3,930283,Thyolo District
8722612610455,-15.752677,35.215762,3,930579,Chiradzulu District
8722612610455,-16.166667,34.75,3,931067,Chikwawa District
8722612610455,-15.647316,34.939562,3,931754,Blantyre District
8722612610455,-15.048394,35.059102,3,1105840,Balaka District
8722612610455,-15.666667,35.666667,3,1105842,Phalombe District
8722612610455,-15.450508,34.700342,3,7628385,Neno District
8722612610456,,,6,927384,Republic of Malawi
8722612610494,-11.45,33.416667,1,930823,Chinde
8722612610494,-10.816667,33.533333,1,928417,Katumbi
8722612610494,-13.783333,33.766667,1,930409,Chitukula
8722612610494,-13.816667,33.666667,1,925918,Mtema
8722612610494,-13.533333,33.9,1,926049,Msakambewa
8722612610494,-13.633333,33.6,1,928297,Kayembe
8722612610494,-13.1,33.45,1,927767,Lukwa
8722612610494,-14.033333,34.233333,1,924510,Ntambala
8722612610494,-14.366667,34.45,1,929102,Kamenya-Gwaza
8722612610494,-12.466667,34.083333,1,928839,Kanyenda
8722612610494,-13.3,34.116667,1,925603,Mwansanbo
8722612610494,-14.45,35.25,1,926099,Mponda
8722612610494,-14.366667,35.45,1,929654,Jalasi
8722612610494,-15.435601,35.514411,1,925645,Mwambo
8722612610494,-15.496656,35.46811,1,929653,Jali Market
8722612610494,-14.06667,33.81667,1,930861,Chimutu
8722612610494,-9.927265,33.425412,3,235749,Chitipa District
8722612610494,-10.802922,33.805243,3,924100,Rumphi District
8722612610494,-11.854277,33.607776,3,925496,Mzimba District
8722612610494,-15.934395,35.499904,3,925788,Mulanje District
8722612610494,-13,33.4166667,3,928531,Kasungu District
8722612610494,-14.392955,35.346577,3,927245,Mangochi District
8722612610494,-14.262731,34.18559,3,930023,Dedza District
8722612610494,-15.430074,35.418291,3,923292,Zomba District
8722612610494,-13.600977,33.823778,3,929975,Dowa District
8722612610494,-12.804172,34.082977,3,924703,Nkhotakota District
8722612610494,-14.019624,33.68407,3,927964,Lilongwe District
8722612610494,,,6,927384,Republic of Malawi
8722612610494,-15.450508,34.700342,3,7628385,Neno District
8722612610505,,,6,927384,Republic of Malawi
8722612610506,,,6,927384,Republic of Malawi
8722612610507,,,6,927384,Republic of Malawi
8722612610508,,,6,927384,Republic of Malawi
8722612610540,,,6,927384,Republic of Malawi
8722612610541,,,6,927384,Republic of Malawi
8722612610542,-13.983333,33.783333,1,927967,Lilongwe
8722612610543,,,6,927384,Republic of Malawi
8722612610544,,,6,927384,Republic of Malawi
8722612610553,,,6,927384,Republic of Malawi
8722612610554,,,8,927384,Republic of Malawi
8722612610567,-15.786823,35.013868,1,931755,Blantyre
8722612610567,-11.46555674,34.02070999,1,925475,Mzuzu
8722612610567,-15.385957,35.318801,1,923295,Zomba
8722612610567,-13.9833333,33.7833333,1,927967,Lilongwe
8722612610568,-14.366667,34.333333,1,930025,Dedza
8722612610569,,,6,927384,Republic of Malawi
8722612610572,,,6,927384,Republic of Malawi
8722612610576,,,8,927384,Republic of Malawi
8722612610577,,,8,927384,Republic of Malawi
8722612610577,-12.97654,33.68368,1,923410,Wimbe
8722612610577,-16.95,35.23333,1,923730,Tengani
8722612610577,-12.74442,33.67447,1,923899,Simlemba
8722612610577,-13.71959,34.40184,3,924053,Salima District
8722612610577,-13.9166,34.56653,1,924225,Pemba
8722612610577,-17.11667,35.3,1,924404,Nyachikadza
8722612610577,-15.6,34.48333,1,924520,Ntache
8722612610577,-16.75,35.16667,3,924567,Nsanje District
8722612610577,-16.33333,35.21667,1,924587,Nsabwe
8722612610577,-15.76667,34.41667,1,924876,Ngowo
8722612610577,-14.75,35.61667,1,924926,Ngokwe
8722612610577,-16.96535,35.21659,1,924958,Ngabu
8722612610577,-16.49428,34.91147,1,924959,Ngabu
8722612610577,-13.97246,34.51321,1,925001,Ndindi
8722612610577,-17.09576,35.21899,1,925046,Ndamera
8722612610577,-15.9344,35.4999,3,925788,Mulanje District
8722612610577,-15.46667,35.26667,1,925988,Msosa
8722612610577,-16.98043,35.21347,1,926879,Mbenje
8722612610577,-16.56667,34.95,1,927147,Masache
8722612610577,-16.93333,35.23333,1,927381,Malema
8722612610577,,,8,927384,Republic of Malawi
8722612610577,-13.87502,34.57784,1,927574,Maganga
8722612610577,-15.95771,34.77181,1,928577,Kasisi
8722612610577,-10.11153,33.88151,3,928657,Karonga District
8722612610577,-12.8671,33.84586,1,928757,Kapelula
8722612610577,-15.56174,34.50258,1,928945,Kanduku
8722612610577,-14.18297,34.56631,1,929472,Kachindamoto
8722612610577,-16.10583,35.1506,3,930283,Thyolo District
8722612610577,-17.01667,35.23333,1,930901,Chimombo
8722612610577,-14.76481,35.66906,1,931063,Chikweo
8722612610577,-16.16667,34.75,3,931067,Chikwawa District
8722612610577,-15.04839,35.0591,3,1105840,Balaka District
8722612610577,-16.073,34.81959,1,7870085,Katunga
8722612610578,-10.111532,33.881507,3,928657,Karonga District
8722612610578,-10.111532,33.881507,3,928657,Karonga District
8722612610582,-13.762298,33.0799839,3,926745,Mchinji District
8722612610583,-11.854277,33.607776,3,925496,Mzimba District
8722612610583,-14.392955,35.346577,3,927245,Mangochi District
8722612610583,-14.945831,35.573667,3,927642,Machinga District
8722612610583,-13,33.416667,3,928531,Kasungu District
8722612610583,-15.048394,35.059102,3,1105840,Balaka District
8722612610586,,,8,927384,Republic of Malawi
8722612610588,,,8,927384,Republic of Malawi
8722612610589,-14.019624,33.68407,3,927964,Lilongwe District
8722612610589,-13.600977,33.823778,3,9929975,Lilongwe
8722612610589,-15.450508,34.700342,3,7628385,Neno District
8722612610590,,,6,927384,Republic of Malawi
8722612610594,,,8,927384,Republic of Malawi
8722612610595,,,8,927384,Republic of Malawi
8722612610595,,,8,927384,Republic of Malawi
8722612610596,,,8,927384,Republic of Malawi
8722612610596,-15.430074,35.418291,3,923292,Zomba District
8722612610596,-13.719594,34.401842,3,924053,Salima District
8722612610596,-16.75,35.166667,3,924567,Nsanje District
8722612610596,-12.804172,34.082977,3,924703,Nkhotakota District
8722612610596,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612610596,-14.75,34.75,3,925072,Ntcheu District
8722612610596,-14.945831,35.573667,3,927642,Machinga District
8722612610596,-13.600977,33.823778,3,929975,Dowa District
8722612610596,-14.262731,34.18559,3,930023,Dedza District
8722612610596,-15.752677,35.215762,3,930579,Chiradzulu District
8722612610596,-15.048394,35.059102,3,1105840,Balaka District
8722612610596,-15.450508,34.700342,3,7628385,Neno District
8722612610597,,,6,927384,Republic of Malawi
8722612610598,,,8,927384,Republic of Malawi
8722612610599,-13.983333,33.783333,1,927967,Lilongwe
8722612610599,-14.019624,33.68407,3,927964,Lilongwe District
8722612610600,,,8,927384,Republic of Malawi
8722612610600,,,8,927384,Republic of Malawi
8722612610601,,,8,927384,Republic of Malawi
8722612610601,-15.430074,35.418291,3,923292,Zomba District
8722612610601,-16.75,35.166667,3,924567,Nsanje District
8722612610601,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612610601,-14.75,34.75,3,925072,Ntcheu District
8722612610601,-11.854277,33.607776,3,925496,Mzimba District
8722612610601,-13.762298,33.079984,3,926745,Mchinji District
8722612610601,-14.392955,35.346577,3,927245,Mangochi District
8722612610601,-13,33.416667,3,928531,Kasungu District
8722612610601,-14.262731,34.18559,3,930023,Dedza District
8722612610601,-16.105828,35.150601,3,930283,Thyolo District
8722612610601,-15.752677,35.215762,3,930579,Chiradzulu District
8722612610601,-16.166667,34.75,3,931067,Chikwawa District
8722612610602,,,8,927384,Republic of Malawi
8722612610602,,,8,927384,Republic of Malawi
8722612610603,,,6,927384,Republic of Malawi
8722612610603,,,8,927384,Republic of Malawi
8722612610603,,,6,927384,Republic of Malawi
8722612610604,,,8,927384,Republic of Malawi
8722612610605,,,8,927384,Republic of Malawi
8722612610606,,,6,927384,Republic of Malawi
8722612610607,-15.43007,35.41829,3,923292,Zomba District
8722612610607,-15.430074,35.418291,3,923292,Zomba District
8722612610608,-13.95,33.25,1,929733,Gumulira
8722612610608,-13.762298,33.0799839,3,926745,Mchinji District
8722612610608,-13.95,33.25,1,929733,Gumulira
8722612610612,,,8,927384,Republic of Malawi
8722612610612,-15.430074,35.418291,3,923292,Zomba District
8722612610612,-10.802922,33.805243,3,924100,Rumphi District
8722612610612,-12.804172,34.082977,3,924703,Nkhotakota District
8722612610612,-11.854277,33.607776,3,925496,Mzimba District
8722612610612,-14.392955,35.346577,3,927245,Mangochi District
8722612610612,-14.019624,33.68407,3,927964,Lilongwe District
8722612610612,-16.105828,35.150601,3,930283,Thyolo District
8722612610612,-15.752677,35.215762,3,930579,Chiradzulu District
8722612610612,-15.647316,34.939562,3,931754,Blantyre District
8722612610622,-15.430074,35.418291,3,923292,Zomba District
8722612610623,,,6,927384,Republic of Malawi
8722612610624,-15.430074,35.418291,3,923292,Zomba District
8722612610625,-11.4,34.166667,1,931061,Chikwina
8722612610625,-11.6,34.3,1,924732,Nkhata Bay
8722612610626,-10.111532,33.881507,3,928657,Karonga District
8722612610627,-13.983333,33.783333,1,927967,Lilongwe
8722612610627,-15.786823,35.013868,1,931755,Blantyre
8722612610627,,,8,927384,Republic of Malawi
8722612610628,,,8,927384,Republic of Malawi
8722612610632,,,8,927384,Republic of Malawi
8722612610638,-16.246739,34.928887,1,925092,Nchalo
8722612610638,-12.566667,34.15,1,929951,Dwangwa
8722612610638,,,6,927384,Republic of Malawi
8722612610638,-16.1666667,34.75,3,931067,Chikwawa District
8722612610640,,,8,927384,Republic of Malawi
8722612610642,-11.854277,33.607776,3,925496,Mzimba District
8722612610642,-14.392955,35.346577,3,927245,Mangochi District
8722612610642,-14.945831,35.573667,3,927642,Machinga District
8722612610642,-15.048394,35.059102,3,1105840,Balaka District
8722612610643,-11.854277,33.607776,3,925496,Mzimba District
8722612610643,-14.392955,35.346577,3,927245,Mangochi District
8722612610643,,,6,927384,Republic of Malawi
8722612610643,-14.945831,35.573667,3,927642,Machinga District
8722612610643,-13,33.416667,3,928531,Kasungu District
8722612610643,-15.048394,35.059102,3,1105840,Balaka District
8722612610644,-14.392955,35.346577,3,927245,Mangochi District
8722612610644,-14.945831,35.573667,3,927642,Machinga District
8722612610644,-13,33.416667,3,928531,Kasungu District
8722612610644,-15.048394,35.059102,3,1105840,Balaka District
8722612610645,,,6,927384,Republic of Malawi
8722612610649,-14.75,34.75,3,925072,Ntcheu District
8722612610649,-13.762298,33.079984,3,926745,Mchinji District
8722612610649,-14.392955,35.346577,3,927245,Mangochi District
8722612610649,-14.945831,35.573667,3,927642,Machinga District
8722612610649,-14.019624,33.68407,3,927964,Lilongwe District
8722612610650,,,8,927384,Republic of Malawi
8722612610653,,,6,927384,Republic of Malawi
8722612610654,,,6,927384,Republic of Malawi
8722612610655,,,6,927384,Republic of Malawi
8722612610656,-10.802922,33.805243,3,924100,Rumphi District
8722612610656,-14.392955,35.346577,3,927245,Mangochi District
8722612610656,-15.647316,34.939562,3,931754,Blantyre District
8722612610656,-14.019624,33.68407,3,927964,Lilongwe District
8722612610657,-13.9833333,33.7833333,1,927967,Lilongwe
8722612610657,-11.46555674,34.02070999,1,925475,Mzuzu
8722612610657,-9.933333,33.933333,1,235715,Karonga
8722612610657,-11.016667,33.866667,1,924102,Rumphi
8722612610657,-11.60667,34.29794,1,924732,Nkhata Bay
8722612610657,-14.366667,34.333333,1,930025,Dedza
8722612610657,-15.786823,35.013868,1,931755,Blantyre
8722612610657,-15.385957,35.318801,1,923295,Zomba
8722612610658,,,6,927384,Republic of Malawi
8722612610659,-13.762298,33.0799839,3,926745,Mchinji District
8722612610659,-16.1666667,34.75,3,931067,Chikwawa District
8722612610659,-15.430074,35.418291,3,923292,Zomba District
8722612610659,-10.802922,33.805243,3,924100,Rumphi District
8722612610659,-11.65304,34.053218,3,924730,Nkhata Bay District
8722612610659,-11.854277,33.607776,3,925496,Mzimba District
8722612610659,-15.934395,35.499904,3,925788,Mulanje District
8722612610659,-14.945831,35.573667,3,927642,Machinga District
8722612610659,-13.600977,33.823778,3,929975,Dowa District
8722612610659,-14.262731,34.18559,3,930023,Dedza District
8722612610659,-16.105828,35.150601,3,930283,Thyolo District
8722612610659,-15.752677,35.215762,3,930579,Chiradzulu District
8722612610659,-15.647316,34.939562,3,931754,Blantyre District
8722612610659,-15.450508,34.700342,3,7628385,Neno District
8722612610659,-14.019624,33.68407,3,927964,Lilongwe District
8722612610659,-14.392955,35.346577,3,927245,Mangochi District
8722612610660,,,6,927384,Republic of Malawi
8722612610661,,,6,927384,Republic of Malawi
8722612610662,,,8,927384,Republic of Malawi
8722612610663,,,8,927384,Republic of Malawi
8722612610663,,,8,927384,Republic of Malawi
8722612610664,-11.46555674,34.02070999,1,925475,Mzuzu
8722612610664,-13.65,33.933333,1,929977,Dowa
8722612610664,-15.786823,35.013868,1,931755,Blantyre
8722612610664,-13.033333,33.483333,1,928534,Kasungu
8722612610667,-13.983333,33.783333,1,927967,Lilongwe
8722612610667,-15.786823,35.013868,1,931755,Blantyre
8722612610667,-15.385957,35.318801,1,923295,Zomba
8722612610667,-11.465557,34.02071,1,925475,Mzuzu
8722612610669,,,6,927384,Republic of Malawi
8722612610670,-12.344646,33.630587,1,928474,Katete
8722612610670,-13.5,34,4,931597,Central Region
8722612610670,-11,34,4,924591,Northern Region
8722612610670,-13,33.4166667,3,928531,Kasungu District
8722612610670,-11.854277,33.607776,3,925496,Mzimba District
8722612610671,,,6,927384,Republic of Malawi
8722612610671,-16.75,35.166667,3,924567,Nsanje District
8722612610671,-16.166667,34.75,3,931067,Chikwawa District
8722612610675,,,6,927384,Republic of Malawi
8722612610676,,,6,927384,Republic of Malawi
8722612610677,,,6,927384,Republic of Malawi
8722612610678,,,6,927384,Republic of Malawi
8722612610680,,,8,927384,Republic of Malawi
8722612610681,-14.019624,33.68407,3,927964,Lilongwe District
8722612610681,-13.762298,33.0799839,3,926745,Mchinji District
8722612610681,-13.600977,33.823778,3,929975,Dowa District
8722612610681,-12.804172,34.082977,3,924703,Nkhotakota District
8722612610681,-13.295737,33.907981,3,924490,Ntchisi District
8722612610681,-13,33.4166667,3,928531,Kasungu District
8722612610681,-13.719594,34.401842,3,924053,Salima District
8722612610688,-13.719594,34.401842,3,924053,Salima District
8722612610689,-11.46555674,34.02070999,1,925475,Mzuzu
8722612610689,,,6,927384,Republic of Malawi
8722612610689,-9.666667,33.528512,1,235686,Misuku
8722612610689,-12.839041,33.309486,1,924175,Phoka
8722612610689,-10.802922,33.805243,3,924100,Rumphi District
8722612610689,-11.9,33.6,2,925498,Mzimba
8722612610689,-11.65304,34.05322,3,924730,Nkhata Bay District
8722612610690,-15.786823,35.013868,1,931755,Blantyre
8722612610692,,,6,927384,Republic of Malawi
8722612610693,,,6,927384,Republic of Malawi
8722612610694,,,8,927384,Republic of Malawi
8722612610695,,,8,927384,Republic of Malawi
8722612610696,,,6,927384,Republic of Malawi
8722612610697,-11,34,4,924591,Northern Region
8722612610697,-13.5,34,4,931597,Central Region
8722612610697,-15.5,35,4,923817,Southern Region
8722612610697,,,6,927384,Republic of Malawi
8722612610698,,,6,927384,Republic of Malawi
8722612610699,-11,34,4,924591,Northern Region
